Unnamed: 0,categories,text
73,Sport,"
			NPFL Pre-Season: Mínísítà Ọdọ Àti Ètò Ìdárayá Kí 3SC Football Club Kú Oríìré		. 
    
				Mínísítà fún àwọn ọdọ àtí èrè ìdárayá, Sunday Dare tí kì 3SC tí ìlú Ìbàdàn fún bí wọ́n ṣé borí nínú ìdíje ìgbabọ́ọ̀lù ṣáájú àsìkò lìigi agbabuta NPFL tí wọ́n pé ní Dozy Mmobuosi Cup.

 3SC bórí Enyimba FC tí ìlú Aba 3-2 látí jáwé Olubori…			"
276,Health,"
			ÀJỌ WHO ṢE ÈTÒ ÌRÓNILÁGBÁRA FÚN ÀWỌN AKỌ̀RÒYÌN NÍ ÌPÍNLẸ̀ Ọ̀YỌ́		. 
    
				Àjọ Elétò Ìlera Kárí ayé (World Health Organization, WHO) ti gba awon oniroyin ni ipinle Oyo niyanju lati ní ìmọ eleyi to kun lori oniruuru àjàkálẹ̀ àrùn láti máṣe sí ara ìlú lọnà tabi dá àyà já wọn pẹlu iroyin ti won ba fi síta.



Àjọ…			"
485,Nigeria,"
			Ààrẹ Buhari Sí Gbọ̀ngàn Ilé Ìwòsàn Ìgbàlódé Ní Ipínlẹ̀ Kogi		. 
    
				Ààrẹ Muhammadu Buhari ti sí gbọ̀ngàn ńlá kan tí ó jẹ́ ilé ìwòsàn ìgbàlódé ní ìlú Okene, Ìpínlẹ̀ Kogi.

 

Lára àwọn ohun amáyégbádùn tí ààrẹ sí ni ìpínlẹ̀ náà ni ààfin Ohinoyi ti ilẹ̀ Ebira, ní…			"
249,Nigeria,"
			Ọ̀fẹ́ Ni Gbígba Nọ́ḿbà Ìdánimọ̀ Fún Ọmọ Nàìjíríà- Àjọ alákòso Fi Léde		. 
    
				Àjọ tí ó wà fún gbígba nọ́ḿbà ìdánimọ̀ ní ilẹ̀ Nàìjíríà, The National Identity Management Commission, NIMC ti ṣe àfirinlẹ̀ pé ọ̀fẹ́ ni fífi orúkọ sílẹ̀ àti gbígba nọ́ḿbà ìdánimọ̀ fún ọmọ Nàìjíríà. Àjọ náà…			"
118,Nigeria,"
			Gómìnà Ìpínlẹ̀ Ondo Gbóríyìn Fún Àjọ Elétò Ìdìbò Fún Ìsàgbékalẹ̀ Ìlànà Ètò…		. 
    
				Gómìnà ìpínlẹ̀ Ondo, Rotimi Akeredolu ti juwọ́ káre sí àjọ elétò ìdìbò fún ìsàgbékalẹ̀ ètò tí ó yanjú fún ìkẹ́ṣẹjárí ètò ìdìbò tí ó ń bọ̀.

 

Gómìnà sàlàyé nígbà tí ó ń gbàlejó alága…			"
203,Nigeria,"
			Ààrẹ Buhari Sí Gbọ̀ngàn Ilé Ìwòsàn Ìgbàlódé Ní Ipínlẹ̀ Kogi		. 
    
				Ààrẹ Muhammadu Buhari ti sí gbọ̀ngàn ńlá kan tí ó jẹ́ ilé ìwòsàn ìgbàlódé ní ìlú Okene, Ìpínlẹ̀ Kogi.

 

Lára àwọn ohun amáyégbádùn tí ààrẹ sí ni ìpínlẹ̀ náà ni ààfin Ohinoyi ti ilẹ̀ Ebira, ní…			"
66,Africa,"
			Orílẹ-èdè Mauritius Àti Uk Ṣe Ìfilọ́lẹ̀ Ìfọ̀rọ̀wẹ́rọ̀ Láàrin Ara Wọn.		. 
    
				Orílẹ̀-èdè Britain àti Mauritius ti bẹ̀rẹ̀ Ìfọ̀rọ̀wẹ́rọ̀ látàrí iṣẹlẹ ìjàmbá to wáyé nípa tí ẹ̀kú omi, ààrẹ orílẹ̀-èdè Mauritius sọ èyí di mímọ̀.

Ni ìbámu pẹ̀lú ìpàdé tó wáyé láàárín orílẹ̀-èdè méjèjì ninu osù kẹsán ọdún 2022.…			"
40,World,"
			Àwọn Ọmọ Ẹgbẹ́ EU Kàn Kọ̀ Látí Ṣe Àdéhùn Lórí Ijẹniniya Tuntun Fún Orílẹ̀-èdè Russia		. 
    
				Àwọn orílẹ̀-èdè ọmọ ẹgbẹ́ European Union kùnà látí gbà àdéhùn lórí ìjìyà kẹsán fún orílẹ̀-èdè Russia ní ibí ijiroro wọ́n ní Ọjọ́rú, àwọn aṣojú ìjọba sọ bí àwọn Olùdarí EU ṣé ní àpéjọ ní Brussels ní Ọjọ́bọ̀ níbí ìpàdé ìkẹyìn wọ́n tí ọdún…			"
503,Nigeria,"
			Agbẹnusọ ilé Ìgbìmọ̀ Aṣojú-ṣòfin Bànújẹ Lóri Ikú Aṣojú Nàìjíríà		. 
    
				Agbẹnusọ ilé ìgbìmọ̀ aṣojú ṣofin, Fẹmi Gbajabiamila tí fí ìbànújẹ rẹ̀ hàn lórí ikú Aṣojú Nàìjíríà sí Spain, Demola Seriki.

 Gbajabiamila sọ pé Ambassador Seriki jẹ́ aṣojú ìjọba ìlú òkèèrè tó ṣoju orílẹ̀-èdè Nàìjíríà pẹ̀lú gbogbo àgbàrá…			"
41,Business,"
			Iná tó se déédé ṣe pàtàkì fún ìdàgbàsókè ọrọ̀-ajé		. 
    
				Minisita  Ipinlẹ fun Awọn orisun Epo ilẹ, Timipre Sylva, ti sọ pe orilẹ-ede Naijiria nilo ina ti owo rẹ ko jara lọ,to fọkanbalẹ, ti o si ṣe deede lati gbogunti ipọnju ina ati fun idagbasoke ọrọ-aje.

O sọ eyi nibi ipade ọrọ orisun Adanida…			"
266,Entertainment,"
			Ìgbéyàwó Ẹ̀yà kan Sí Òmíràn Máa Ń Fa Ìsọ̀kan		. 
    
				Agbẹnusọ ilé ìgbìmọ̀ asòfin Ìpínẹ̀ Nasárawa, Balarabe Abdullahi ti gba àwọn ọmọ Nàìjíríà ní ìyànjú pé, fífẹ́ ara ẹni láti inú ẹ̀yà kan sí òmíràn máa ń fa ìbágbépọ̀ àlàáfíà àtipé ó ń mú ìsọ̀kan…			"
23,Africa,"
			Orílẹ̀-èdè Slovenia Ń fẹ́ Ìfọwọ́sowọ́pọ̀ Orílẹ̀-èdè Angola Fún Ìgbìmọ̀ Ààbò Ti Àjọ UN		. 
    
				 

Kókó Ayẹyẹ ti ẹlẹ́ẹ̀kẹ̀wá irú rẹ̀ - 10th summit of the Organization of African, Caribbean and Pacific States, parí ti Ààrẹ Orílẹ̀-èdè Angola tún forile ilu Washington fún ìpàdé miiran.

Igbákejì ààrẹ aare ìlú Slovenia náà wà…			"
5,Nigeria,"
			Àjọ NIS Gbá Ẹ̀tàlélọ́dúnrún Afunrasí Àrè Mú Ní Ìpínlẹ̀ Akwa Ibom		. 
    
				 

Àjọ to n ri sí ìwọlé-wode sí orílẹ̀-èdè Nàìjíríà (NIS)ti sọ pé àwọn tí gbá Ẹ̀tàlélọ́dúnrún afunrasí Àrè mú ní Ìpínlẹ̀ Akwa Ibom ní ìgbà tí wọ́n ń se isẹ́ wọn.

Ọ̀gá àgbà àjọ náà ní Ìpínlẹ̀ Akwa Ibom, Ìyáàfin Francisca Dakat, ló…			"
32,Africa,"
			Orílẹ̀ èdè Tunisia Sọ Àwọn Obìnrin Tó Ń Dá Rògbòdìyàn Sílẹ̀ Sí Ẹ̀wọ̀n		. 
    
				 

Ilé ẹjọ́ kan ni Orílẹ̀ èdè Tunisia ti sọ àwọn ikọ̀ obinrin ẹlẹ́ni mésàn án sí ẹ̀wọ̀n.

Ìròyìn ròó pé wọ́n ń gbìyànjú láti pa Mínísítà ìjọba ló fa ìdí èyí.

Àwọn Obìnrin Méjì tó jẹ́ olórí àwọn ikọ̀ náà ni wọ́n fi ẹ̀wọ̀n ọdún…			"
419,Health,"
			COVID-19: Ẹ̀yin ẹgbẹ́ òsèlú , ẹ́ máa tẹ̀lé ìlànà gbígbógun ti àrùn Corona		. 
    
				Ìgbìmọ̀ ijọba apapọ to n mojuto gbigbogun ti arun COVID-19  lorilẹ ede Naijria ti sèkìlọ̀ fun gbogbo ẹgbẹ oselu to wa lorilẹ ede Naijria lati maa tẹlẹ ilana aarun Corona.

Igbimọ sekilọ  yii nitori bi arun COVID -19 se n pọ si lorilẹ…			"
29,Business,"
			orílẹ̀-èdè Nàìjíríà ti ṣí ìpàtẹ ọjà elẹ́ẹ̀kẹrin fún àwọn okòòwò abẹ́lé		. 
    
				 

Nàìjŕíà ti ṣíí ìpàtẹ ọjà ẹlẹ́ẹ̀kẹrin fún àwọn olókòòwò alábọ́ọ́dé ,MSMEs, ní Ìpínlẹ̀ Imo.

Ṣiṣii ohun elo ti a pin, eyiti o jẹ aaye nibiti ijọba pese ọpọlọpọ awọn ohun elo ati awọn ẹrọ fun oniruuru karakata…			"
202,Nigeria,"
			Ìjọba Kwara Gba Àwọn Olùdìbò Níyànjú Láti Gba Káàdì Ìdìbò		. 
    
				Ìjọba ìpínlẹ̀ kwara ti pe àwọn ọmọ ìpínlẹ̀ náà láti ri dájú pé wọ́n gba káàdì ìdìbò wọn, permanent voters card, pvc síwájú ìdìbò àpapọ̀ ọdún 2023.

 

Alákòsóo ètò ìbáraẹnisọ̀rọ̀, Abubakar Saddiq Buhari…			"
989,Nigeria,"
			Ọwọ́ Sìkún Àwọn Agbófinró Tẹ Arákùnrin Kan Tí Ó Pa Òògùn Olóró Mọ́ Sínú Bàtà		. 
    
				Àjọ tí ó ń gbógun ti lílo òògùn olóró ní orílẹ̀ èdè wa National Drug Law Enforcement Agency, NDLEA,  ti fi ọwọ́ òfin mú agbénú òkùnkùn sebi kan, ẹni ọdún mẹ́tàdínlọ́gọ́ta (57), Lawal Lateef Oyenuga ní òpin ọ̀sẹ̀.…			"
386,Health,"
			Covid-19:Àwọn ènìyàn mẹ́ẹ̀dógún- dín-  lọ́́rìn- lé-lọ́ọ̀dúnrún míràn tún ti ní ààrùn…		. 
    
				Ilé-iṣẹ́ tó ń ṣàkóso àjàkalẹ̀ ààrùn NCDC ti kéde pé ènìyàn mẹ́ẹ̀dógún-dín –lọ́rìn-lé-lọ́ọ̀dúnrún míràn àn tún ti ní ààrùn covid tí méjọ sì jẹ́pè ọlọ́run ní ọjọ́ kejìlá oṣù kẹsàn-án,ọdún 2021.…			"
548,Nigeria,"
			Ìpínlẹ̀ Kano: Àjọ Agro Project Fún Akẹ́ẹ̀kọ́ Márùndínlọ́gọ́fà Ní Síkọ́láshìpù		. 
    
				 

Àjọ Kano state Agro Pastoral Project, KSADP, ti fún olùgbé ìpínlẹ̀ kano ní Síkọ́láshìpù tí iye rẹ̀ tó Mílíọ̀nù lọnà ọgọ́fà ó lé mẹ́jọ, àti ẹgbẹ̀rún lọ́nà igba o lé àádọta Náírà, gẹ́gẹ́ bí Alàkóso àjọ, ọ̀gbéni Ibrahim Garba ní…			"
804,Business,"
			Mínísítà Gbé Oríyìn Fún Dídá Ilé Isẹ́ Sílẹ̀ Ní Ìlú Calabar		. 
    
				Wọ́n ti se àpèjúwe dídá ilé isẹ́ sílẹ̀ gẹ́gẹ́ bí ọ̀nà kan gbógì láti gba àwọn ènìyàn sísẹ́, wíwá ọ̀nà àtijẹ àti lílé ìsẹ́ wọ ìgbẹ́ fún àwọn ènìyàn ìlú Calabar, ìpínlẹ̀ Cross River.

 …			"
521,Sport,"
			NPFL Pre-Season: Mínísítà Ọdọ Àti Ètò Ìdárayá Kí 3SC Football Club Kú Oríìré		. 
    
				Mínísítà fún àwọn ọdọ àtí èrè ìdárayá, Sunday Dare tí kì 3SC tí ìlú Ìbàdàn fún bí wọ́n ṣé borí nínú ìdíje ìgbabọ́ọ̀lù ṣáájú àsìkò lìigi agbabuta NPFL tí wọ́n pé ní Dozy Mmobuosi Cup.

 3SC bórí Enyimba FC tí ìlú Aba 3-2 látí jáwé Olubori…			"
67,Nigeria,"
			Àwọn Ilé Ẹ̀kó Gíga Fáfitì Ti Ìwọ̀ Oòrùn Áfíríkà Yan Ọ̀mọ̀wé Orílẹ-èdè Nàìjíríà Gẹ́gẹ́ Bí Akọ̀wé Wọn.		. 
    
				Ìgbà Kejì Fáfitì tí Ilorin, ọ̀mọ̀wé Wahab Egbewole ní wọ́n tí yan gẹ́gẹ́ bí Akọ̀wé tuntun fún ẹgbẹ́ àwọn Fáfitì tí iwọ òòrun Áfíríkà.

Yíyan ẹni ṣí ipò yìí wáyé ni Banjul ni orílẹ̀-èdè Gambia níbi ayẹyẹ ìpàdé ẹgbẹ́ náà. Níbè ni wón ti yan…			"
244,Entertainment,"
			BBNaija: BBN Àwọn olùdíje Tuntun darapọ̀ mọ́lé		. 
    
				Big Brother ti ṣàfihàn àwọn olùdíje tuntun méjì - Dèjì àti Modella sí ìdíje náà.



Biggie ya awọn ololufẹ ere amohunmaworan  otitọ han, Big Brother Naija ni ọjọ Aiku,ọjọ kọkanle-lọgbọn, Oṣu Keje, ọdun 2022,  ṣe afihan…			"
833,Sport,"
			Ìdíje U.S Open: Jabeur Di Ọmọ Adúláwò Àkọ́kọ́ Tó Máa Wọ Ipele Tó Kángu Sí Àsekágbá		. 
    
				 

Jabeur di ọmọ adúláwò àkọ́kọ́ tó wọ Ipele tó kángu sí àsekágbá. Ó borí alátakò rẹ̀ tó ń jẹ́ Tomijanovic ní ìgbà mẹ́rin ní àpapọ̀ (6-4, 7-6) abbl. ní pápá ìseré Arthur Ashe.

Ó ti kọ́kọ́ fi ìtàn…			"
659,Nigeria,"
			Ìpínlẹ̀ Anambra: Àwọn Tí Ìjàmbá Omí Yalé Ṣẹlẹ̀ sí Gbà Ẹ̀bùn Ìṣura.		. 
    
				 

Ògbéni Thickman Tanimu tí sì bẹ̀rẹ̀ iṣẹ́ pínpín àwọn èròjá ìṣura fún àwọn tí ìjàmbá omí yalé ṣẹlẹ̀ sí.

 

Àwọn ìbílè tí o ṣe àgbákò ìṣẹ̀lẹ̀ náà ni,ogbari,ni iwọ òrun Ìpínlẹ̀ Anambra, ìlà oòrùn Ayamelum àti ihiala.…			"
60,Africa,"
			Uganda Fí Ẹsùn Kàn Tọkọtaya Ọmọ Amẹ́ríkà Kan Lórí Fífi Ìyà Jẹ̀ Ọmọdé		. 
    
				Àwọn Ọlọ́pàá Uganda sọ pé tọkọtaya ará Amẹ́ríkà kan tí wọ́n fí ẹ̀sùn kàn án ní Uganda pẹ̀lú “ìjìyà gbígbóná janjan” tí ọmọkùnrin ọmọ ọdún mẹ́wàá tí wọ́n ti gbà ṣọmọ.

 Àwọn ọmọ ọgbọ̀n ọdún lé méjì, ní wọ́n fí ẹ̀sùn kàn ní ọjọ́ Ẹtì tí…			"
776,Nigeria,"
			Nàìjíríà Ṣé Ayẹyẹ Òmìnìra Ọdún Kejìlélọ́gọ́ta		. 
    
				Orílẹ-èdè Nàìjíríà ṣé ayẹyẹ ìrántí Òmìnìra ọdún Kejìlélọ́gọ́ta ní ọjọ Àbámẹ́ta ni gbangan nlá olókìkí nì Eagle Square, tó wà láàárín gbùngbùn Olú-ìlú orílẹ-èdè, Abùjá.

 Ààrẹ Muhammadu Buhari ní àlejò pàtàkì ayẹyẹ náà tó sí tún ṣé àbẹwò…			"
0,Entertainment,"
			Ìgbéyàwó Ẹ̀yà kan Sí Òmíràn Máa Ń Fa Ìsọ̀kan		. 
    
				Agbẹnusọ ilé ìgbìmọ̀ asòfin Ìpínẹ̀ Nasárawa, Balarabe Abdullahi ti gba àwọn ọmọ Nàìjíríà ní ìyànjú pé, fífẹ́ ara ẹni láti inú ẹ̀yà kan sí òmíràn máa ń fa ìbágbépọ̀ àlàáfíà àtipé ó ń mú ìsọ̀kan…			"
709,Nigeria,"
			Àwọn ọmọ orílẹ̀-èdè Ghana kan fi ẹ̀wọ̀n gbára fún gbígbé òògùn olóró wọ Nàìjíríà		. 
    
				Adájọ́ Akíntáyọ̀ Àlùkò ti Ilé-ìdájọ́ gíga ìjọba àpapọ̀ ti ìlú Èkó ní gúsù iwọ̀ oòrùn Nàìjíríà ti sọ àwọn ọmọ Ghana kan sẹ́wọ̀n ọdún méjìlé-láàdọ́rin fún gbígbé òògùn olóró tí ó ju kìlógírámù…			"
511,Nigeria,"
			Ọdún 2022: Àjọ Tó Ń Mójú Tó Òpópónà Nawọ́ Gán Àwọn Arúfin Tó Lé Ní Ẹgbẹ̀rún Mẹ́ta.		. 
    
				Àwọn arufin tó lè ni ẸgbẹrunMẹ́ta ni ọwọ́ àjọ tó ń mójú tó ọ̀pọ́pọ́nà ba, láti oṣù kínní Títí di oṣù Kejìlá ọdún yìí.

Èyí di mímọ̀ ní ọjọ́ ẹtì, lati ẹnu alukoro fún àjọ náà Nabilusi Abubakar.

Ó ní àwọn arúfin náà dí kú ní ọdún 2022…			"
830,Sport,"
			Kwara United yóò dojúko AS Douanes ní bòńkẹ́lẹ́		. 
    
				Àtúnṣe tuntun ti bá ìgbáradì fún ìdíje ìfesèwonsè CAF lápapọ̀ ti ife àpapọ̀ TotalEnergies CAF 2022/2023 láàrin ẹgbẹ́ agbábọ́ọ́lù Kwara United  àti AS Douanes, nítorí CAF ti pàse pé kí ìdíje náà wáyé ní…			"
62,Nigeria,"
			Gómìnà Èkó fọwọ́ sí òfin ìṣúná owó ọdún 2023		. 
    
				Gomina Babajide Sanwo-Olu ti Ipinlẹ Eko ti fọwọ si ofin iṣuna owo ọdun 2023 fun Ipinlẹ yii lati di amulo, eleyii ti Ile Igbimọ Aṣofin Ipinlẹ Eko sọ di ofin ninu oṣu kejila ọdun 2022.

O woye pe, iṣuna ọlọdọọdun naa yoo…			"
676,Nigeria,"
			Ààrẹ Buhari kí olórí orílẹ̀-èdè China Jinping kú oríire		. 
    
				Ààrẹ Mùhámmádù Bùhárí ti kí Ààrẹ Xi Jinping ti orílẹ̀-èdè China kú oríire fún ìdìbò rẹ̀ fún ìgbà kẹta gẹ́gẹ́ bí olórí ẹgbẹ́ Kọ̀múnísítii  China.

Nínú ìfiránṣẹ́ kan, ààrẹ orílẹ̀-èdè Nàìjíríà sọ…			"
525,Business,"
			NAFDAC Gbé Ẹsẹ̀ Lé Tòmáàtì Tí Ó Tó Mílíọ̀nù Méjì Náírà		. 
    
				Àjọ tí ó ń mójú tó oúnje àti òògùn lílò, National Agency For Food and Drug Administration and Control, NAFDAC ti gbé ẹsẹ̀ lé tòmáàtì eléyìí tí wọn ń tà lọ́nà tí kò bá òfin mu, tí ọ̀pọ̀ nínú rẹ̀ sì ti…			"
204,Entertainment,"
			AFCON 2021: Ikọ̀ agbábọ́ọ̀lù Super Eagles bẹ̀rẹ̀ ìgbaradi ni pẹrẹu: Àwọn Agbábọ́ọ̀lù…		. 
    
				Àwọn agbabọọlu ti o ti de niwọnyii:   Francis Uzoho (AC Omonia, Cyprus); John Noble (Enyimba FC); Daniel Akpeyi (Kaizer Chiefs, South Africa); Maduka Okoye (Sparta Rotterdam, Netherlands), Chidozie Awaziem (Alanyaspor FC, Turkey); Kenneth…			"
853,World,"
			Fury Fún Joshua Ní Àkókò Láti Fí Ọwọ́ Sí Ìwé Àdéhùn Ìjà		. 
    
				Tyson Fury tí tún rọ Anthony Joshua láti fọwọ́ sí ìwé àdéhùn fún ìjà ìdíjé ife ẹyẹ àgbáyé ní Oṣù Kejìlá.

Olúbórí ìdíjé WBC Fury, 34, tí fún akẹgbẹ rẹ̀ Joshua, 32, àkókò títí di ọjọ́ Ajé, ṣùgbọ́n o tí sùn ifọwọ́ sí ìwé náà síwájú di…			"
57,Entertainment,"
			Cute Abíọ́lá dá gbére fún iṣẹ́ ọmọ ogun ojú omi,ó di olùránlọ́wọ́ fún ìjọba Kwara		. 
    
				Aṣàwàdà tí ó tún jẹ́ òṣèré,Abdulgafar Ahmed Abíọ́lá tí gbogbo ènìyàn mọ̀ sí Cute Abíọ́lá,ti kéde fífi iṣẹ́ ọmọ ogun ojú omi sílẹ̀ láti di olùrànlọ́wọ́ pàtàkì lórí àwọn ilé-iṣẹ́ ìṣẹ̀dá fún ìjọba Kwara.…			"
464,Nigeria,"
			Ẹ kú Iṣẹ́ ribiribi ti ilé ìgbìmọ̀ aṣòfin- Ààrẹ Ilè Ìgbìmọ̀ aṣòfin		. 
    
				Ààrẹ ilé ìgbìmọ̀ aṣòfin orílẹ̀-èdè Nàìjíríà, Sẹ́nétọ̀ Ahmed Lawan sọ pé, ìgbìmọ̀ kẹsàn-án ti ṣe àwọn òfin tó fìdí múlẹ̀ jù lọ nílẹ̀ Áfíríkà.

 

Àwọn òfin náà gẹgẹbi ọrọ rẹ pẹ̀lú àwọn aṣòfin epo rọ̀bì, Ilé-iṣẹ́ àti Ofin gbogbogbo…			"
334,Health,"
			Ìjọba Bọ̀rọ̀nú Fọwọ́sí Àtúnṣe ibùgbé àwọn Dọ́kítà àti ìgbanisíṣẹ́ àwọn òṣìṣẹ́ ìlera		. 
    
				Gómìnà Ìpínlẹ̀ Bọ̀rọ̀nú, Ọ̀jọ̀gbọ́n Babagana Umara Zulum, ti fọwọ́sí àtúnṣe àwọn ilé tí àwọn ènìyàn kò gbé,tí ó ti   bàjẹ́  fún àwọn dókítà, pẹ̀lú olùdarí àgbà oníṣègùn (CMD), ní Ilé-ìwòsàn Gbogbonìṣe…			"
472,Nigeria,"
			Ọgá pátápátá Fún Ilẹ Ìwé Labour Institute Gbéóríyìn Fún Ààrẹ Buhari.		. 
    
				Ọgá àgbà pátápátá tí ilé ẹkọ Michael Imoudu National institute for labour studies ni ìpínlẹ̀ Ìlọrin ni Kwara,Issa Arẹmu tí ṣe àpẹẹrẹ ààrẹ Muhammadu Buhari gégé bí ààrẹ tó ní ẹran ìfẹ lára eléyìí kò sí irú rẹ ri.

 

Arẹmu sọ èyí…			"
8,Nigeria,"
			Owó Àjọ Tó Riwọ́ Ogun Olóró Bọlẹ̀ Ti Tẹ Àwọn Afurasí  Tó Gbé Ogun Olóró Tó Lé Ní Egbẹ̀rùmẹ́ta Ni…		. 
    
				Awọn oṣiṣẹ àjọ tí riwọ́ ogún olóró bọlé ti wọn ṣiṣẹ́ pọ pẹ̀lú àjọ tó mójú tó ounjẹ ati ogun, ti ba àwọn ogun olóró tó lè ni Ẹgbẹrunmẹ́ta ni Ìpínlẹ̀ Edo. Àwọn afurasi mẹ́ta ni owó tè.

Babafemi sàlàyé wí pé o gbà àjọ tó mójú tó ọ̀rọ̀ ounjẹ…			"
31,Entertainment,"
			BBNaija: BBN Àwọn olùdíje Tuntun darapọ̀ mọ́lé		. 
    
				Big Brother ti ṣàfihàn àwọn olùdíje tuntun méjì - Dèjì àti Modella sí ìdíje náà.



Biggie ya awọn ololufẹ ere amohunmaworan  otitọ han, Big Brother Naija ni ọjọ Aiku,ọjọ kọkanle-lọgbọn, Oṣu Keje, ọdun 2022,  ṣe afihan…			"
120,Nigeria,"
			Ètò Ìdìbò 2023: Ẹ Yàgò Fún Ìtànkálẹ̀ Ìròyìn Tó Lòdì Lórí Ẹ̀rọ Ayélujára		. 
    
				Ile iṣẹ kan ti kii ṣe ti ìjọba tí kìlọ fún àwọn ọmọ orílẹ̀-èdè Nàìjíríà láti yago fún ṣíṣe itankalẹ ìròyìn tó jìnà sí òtítọ lórí ẹrọ ayélujára ní ọ̀nà láti jẹ kí ètò ìdìbò to n bọ lè k'ẹsẹ járí.

Nígbà tí o n sọrọ lórí ""Ṣíṣe Àfòmọ́ Ẹrọ…			"
51,Sport,"
			Gusau di ààrẹ tuntun fún NFF		. 
    
				Ọmọ ẹgbẹ́ ìgbìmọ̀ agbábọ́ọ́lù adúláwọ̀ lápapọ̀, FIFA, àti ọmọ ẹgbẹ́  Ìgbìmọ̀ Aláṣẹ àkójọpọ̀ agbábọ́ọ́lù adúláwọ̀,CAF, Amaju Melvin Pinnick ti fa àṣẹ iṣẹ́ lé Ààrẹ agbábọ́ọ́lù Nàìjíríà, NFF tuntun Alhaji Ibrahim…			"
685,Nigeria,"
			Ìjọba Nìkan Kò Le Dàá Bùkátà Ìlọsíwájú Ètò Ẹ̀kọ́ Gbé: Seyi Makinde		. 
    
				Gomina ìpínlẹ̀ Ọ̀yọ́, Seyi Makinde ti sọ wípé inú òun dùn láti fi ọwọ́ sí ìwé àdéhùn asọye (MoU) pẹlu àwọn akékòó jáde ilé ẹkọ Government College Ibadan Old Boys Association (GCIOBA) nítorí ìjọba nìkan kò lè dá bukata àti iṣakoso ètò ẹkọ…			"
134,Africa,"
			Olórí orílẹ̀-èdè Guinea nígbàkan rí bẹnuàtẹ́ lu bí ìjọba ológun ṣe fẹ́ sun ilé rẹ̀…		. 
    
				Àwọn aláṣẹ ológun orílè-èdè Guinea ti ba ibùgbé àdáni Alákóso Àgbà náà, Cellou Dalein Diallo jẹ́.

Ijọba  naa, eyiti o sọ pe ohun ‘fojusi dukia ipinlẹ ti wọn  gba lọna aitọ’ ati awọn ile-ti wọn ko kọ daradara, paṣẹ fun…			"
98,Africa,"
			Ààrẹ Bùhárí gbàlejò Alákòóso Àgbà orílè-èdè Ètíópíà		. 
    
				Ààrẹ Mùhámmádù Bùhárí ti gba Alákòóso Àgbà orílẹ̀-èdè Ètíópíà, Abiy Ahmed,lálejò fún àbẹ̀wò sí Nàìjíríà.

Aarẹ gba Alakoso Agba, ti o gunlẹ siwaju ile-iṣẹ rẹ ni Villa ni deede agogo mẹwa abọ owurọ wọle,ti…			"
14,Africa,"
			Àwọn Ọmọ Orílẹ̀-èdè Ugandan Ní Orílẹ̀-èdè Australia Bẹ̀rẹ Ilé-ìwé Èdè		. 
    
				Àwùjọ Ugandan ní orílẹ̀-èdè Australia tí bẹ̀rẹ ilé-ìwé èdè wọn láti ríi dájú pé àwọn ṣé àsopọ pẹlú orílẹ-èdè àbínibí wọ́n.

 Àwọn tí wọ́n yọnda àsìkò ní Adelaide ní òpin ọsẹ ń fí Luganda kọ àwọn ọdọ èyítí o ṣé ìrànlọ́wọ́ fún wọ́n láti ṣé…			"
510,Nigeria,"
			Ilé Ìgbìmọ̀ Asòfin Káwọ́rọ̀ Lórí Ìsàtúpalẹ̀ Òfin Tí Ó Dínàmọ́ Ìgbéyàwó Akọ-sákọ…		. 
    
				Ilé ìgbìmọ̀ asòfin kékeré ti ìlú Abuja ti ká ọwọ́ rọ̀ lórí ṣíṣe àtúpalẹ̀ òfin tí ó de ìgbéyàwó Akọ-sí-akọ àti Abo-sí-abo. (same sex marriage prohibiton Act, 2013.

 

Ọnẹrébù Muda Lawal ni ó se agbátẹrù…			"
